score,review,y
5.0,,1
3.0,가격에 비해 맛이........... 아쉽습니다 ㅠㅠ,0
3.0,,0
1.0,음 가격은 비싼데 음식은 보통맛임. 짜장면먹는 손님은 꽤 있었음,0
1.0,맛없음. 끝,0
1.0,기분 더럽게 만드는 식당입니다.  짜장도 시켰더니 바짝 메말라서 맛대가리없구요.  또한 알바생이 매우 예의가 없습니다.  계산을 하고 나가서 야외에 있던 메뉴판을 봤더니 계산이 잘못되었더군요. 다시 들어가  계산 잘못되었다고 하니 의심하는 눈으로 그거 먹지 않았냐고 하더군요.  미안하다는 이야기가 먼저 나와야 하는 거 아닙니까?  그러더니 취소 영수증도 확인안시키고 계산합니다.  내가 그 영수증을 보고 확인하려니 확 채가더군요.   절대 죄송하다는 이야기는 전혀 없습니다.  나갈때도 인사조차 없구요.  다신 안가고 여러분들도 가지 마세요,0
1.0,,0
5.0,맛있어요,1
1.0,별점0개는 없는게 아쉬울따름,0
1.0,맛없어요.. 짜장 짬뽕 볶음밥은 전엔 못먹어본 색다른 밍밍한 맛이긴 했음. 메인디쉬들은 너무 달아서 물ㄹ려요,0
2.0,"입구에 석상 노랑목도리가 귀여워서 들어갔어요.짬뽕 짜장 이외 음식들은 괜찮은것같습니다.짬뽕 면만 가득하고 양배추 조금에 해물은 잘 안보이고 그마저도 상태 좀 그런데다,  느끼해요..ㅠ짜장은 면하고 소스가 있는느낌..",0
2.0,,0
3.0,,0
1.0,왜 사람이 많은지 이해안됨~ 요리는 모르겠고 짜장 짬뽕은 진짜 별루예요...,0
5.0,주방장이 바뀌고 맛이 상당히 괜찮아졌다 특히 탕수육은 기회가 되면 꼭 시켜보시길. 중국집이라기 보다 중화레스토랑이란 말이 더 어울리는 인테리어와 분위기,1
3.0,"30년 전통의 화상 중식당. 날치알을 넣은, 고소한 볶음밥은 불맛은 떨어지나, 잘 볶아낸 꼬슬꼬슬한 밥알의 식감이 좋고 맑고 깨끗한 계란국이 상당히 훌륭하다. 한때 이 집의 시그니처 메뉴였던  '팔진 볶음밥'은 지금은 취급 안한다.",0
3.0,가격은 좀 비싸네요. 맛은 좋은 편이구요,0
3.0,,0
4.0,,1
4.0,갈매기살된장찌개공기밥,1
4.0,젊고 활기찬 식당가성비 좋은,1
5.0,,1
5.0,맛나용 구워서 나오니 편하고,1
3.0,,0
3.0,냄새가 지림.. 맛은 무난,0
5.0,,1
3.0,그저그런,0
5.0,맛있어요 된장찌개에 두부없는게 아쉽지만 흰쌀밥 아니고 흑미밥이라 별 다섯개! 그리고 불닭이 매워서 매운 거 잘 못 먹으면 비율 7대3 8대2 이렇게 먹으면 밸런스 굿잡,1
2.0,"가성비 좋은 집이라서 가끔 이용하는데 오늘은 좀 실망이네요. 전화 주문을 하고 20분후에 오라고해서 매장에 방문했는데 주문자체가 안들어가 있더라구요.  ""앞으로 15분 정도 걸립니다."" 말만 하시고. 기다렸더니 ""음식 나왔습니다."" 라고만 하네요.  실수 할 수 있지만 누구 하나 늦어서 죄송합니다. 라는 사과는 없었습니다. 기분이 별로네요.",0
1.0,"멀리서 오신 손님 모시고 방문했습니다. 강아지를 데리고 있었지만, 지난번에 강아지와 야외에서 식사를 했었어서 일부러 다시 훈불에 방문했습니다. 카운터 알바분께 야외가 가능하냐 여쭤보니 준비해주겠다며 메뉴를 주문받고 기다려달라 하셨습니다. 밖에서 10분 정도 기다리다가 일행이 잠시 내부에 들어가니, 서빙 알바분이 강아지를 데리고 안으로 들어오랍니다. 의아하여 카운터에 여쭤보니 당연히 안된단 식으로 말을 바꿨습니다. 홀에 손님이 많으니 야외에서 먹으려면 기다리랍니다. 기다리고 있던 사람에게 굳이 들어오라더니 또 왜 안기다리느냔 식으로 몰아갔습니다. 결국 사장으로 보이는 남성분이 주방에서 마스크없이 나오셔서 좀 기다려달라하십니다. 20분정도 기다렸는데 잠잠하길래 다시 들어가서 여쭤봤더니 애초에 야외가 안된답니다. 맛이 값만큼 맛있지도 않고 그저 강아지와 함께 야외에서 먹을수 있다는 점 때문에 다른 지역에서 오신 손님 모시고 1시간 넘게 걸어왔는데 밥도 못먹고, 형편없는 대우에, 쓸데없이 기다리는 시간이 너무 길었습니다. 다시는 방문하지 않겠습니다.",0
3.0,,0
1.0,리뷰 사진들보고 기대하고 갔는데 정말 맛없습니다 ㅠㅠ 고기 미리 구운거 데워져서 나오는거 같아요. 엄청질기고 차가운부분이 있더라고요. 그리고 왜이렇게 자잘한게 많은지; 김치도 없다고하고 밑반찬도 없습니다.. 대학생들이 가성비로 먹는다기엔 가성비가 좋은 거 같지도 않고ㅠ 화려한 외관과 위치로 장사 잘되는거 같아요.. 한번먹고 이렇게까지 말하고 싶진 않지만 음식과 손님에 대한 성의가 전혀 없어보였어요. 된장찌개는 맛은 있었는데 건더기도 거의 없고 .. 습해서 그런지 위생상태도 안좋아보였어요; 안주로 먹는다하면 술맛으로라도 먹겠네요 +수정: 같이 먹은 친구까지 둘다 배탈났어요ㅠ 하루종일 이것만 먹은게 아니라 확실하진 않지만 너무 많이 남겨서 아까워서 포장했는데 차로 10분 이동하니까 차에서 쉰내가 나더라고요;; 다 버렸습니다 음식으로 장난치지마세요,0
5.0,,1
5.0,개마싯슴,1
5.0,이정도 가격에 이정도 양이면 괜찮아요막 엄청 맛있는건 아니고 고기가 좋은것도 아니지만 충분히 추천할만해요,1
4.0,갓성비! 진짜 미친 가성비!고기는 익혀져나오기때문에 후반으로갈수록 질겨진다는게 아쉬워요.,1
4.0,존맛탱까진아니지만 맛있음 한끼 든든하게 먹기에 딱일듯,1
5.0,,1
3.0,분위기와 위치는 좋은데 맛이 조금 아쉬워요,0
5.0,,1
3.0,맛있나..? 잘 모르겠음 그냥그냥,0
5.0,,1
5.0,,1
3.0,맛은 전반적으로 아쉬웠어요 그냥 가성비는 괜찮아요,0
3.0,흠 맛은 나쁘지 않음 양이 좀 적음 그릇자체가 작음,0
5.0,,1
2.0,분명 괜찮은 곳이라고 추천받고 와본건데 글쎄..? 돈까스는 그냥 경양식 대충 만든 돈가스 느낌.... 오일파스타가 가장 맛있고 나머지 파스타는 솔직히 그 돈 내고 먹기 아까움.. 맛도 그닥이면서 플레이팅도 하나도 없고 ㅋㅋ 진짜 다른 파스타집 갈듯.. 재방문 의사 없음피자는 그럭저럭 괜찮았음,0
3.0,보통,0
5.0,리조또 진짜👍,1
4.0,궁동에서 제일 맛있는 양식집 같아요. 갈때마다 만족합니다~,1
5.0,,1
4.0,별점3.7점!매콤크림 불고기 리조또가 맛있었다크림 리조또면 먹다가 느끼해서 질릴수도있는데매콤해서 질리지않는다.여자둘이 피자 하나 리조또 하나 시키면 딱이다.포테이토 피자가 인기메뉴라는데 나한테는 쏘쏘~하다 개취~~가격이 일단 괜찮고 가게도 깔끔히다.,1
5.0,,1
4.0,양식 괜찮게하는집,1
4.0,메뉴 선택지가 별로 없어요 자리도 불편ㅠㅠ 그래도 맛있어용,1
4.0,,1
4.0,피자맛집 파스타는 내가 집에서 만든게 나음 돈까스는 평타피자 ☆☆☆☆☆파스타 ☆☆☆돈까스 ☆☆☆☆,1
5.0,피자 너무 맛있네요~~~!!,1
5.0,너무너무 생각나요 또먹고싶어요 ㅠㅠㅠ서울에도 있었으면 좋겠어요,1
2.0,딱히......,0
1.0,주문 잘못받아서 확인후 재주문 했더니 다른 음식이 나옴. 음식 바꿔달라고 요청함. 직원들이 너무 시끄러움 ... 다시는 안 감.,0
3.0,리조또 맛있었어요.  점심때 방문했는데 돈가스가 안된다네요. 피자도 살짝 도우랑 치즈가 분리된 느낌?,0
2.0,양적고 비쌈 손님 많이 받으려고 딴데 옮겨달라고 함,0
3.0,가격에 맞는 양.맛은 평타였어요.한사람당 1.5인분이나 2인분은 먹어야할 것 같아요.,0
5.0,매운 불고기 리조또 대존맛,1
5.0,리조또 맛있어요ㅠ,1
5.0,가성비 킹. 리조또 파스타 맛있고 그릇이 예쁨,1
4.0,리조또 맛있다!,1
5.0,,1
1.0,"옆 테이블에서 바퀴벌레 나왔는데, 직원 분이신지 알바 분이신지.. 벌레 잡으시더니 그대로 가시고서 직원분들한테 말씀을 안 하셨는가 자리 옮겨주시지도 않고, 사과도 없으시고, 서비스 교육 좀 하셔야 할 것 같네요. 그김에 매장도 청소하시고.. 다른 가게도 아닌 음식점에서 이렇게 대처가 미흡해도 되나 싶습니다.",0
5.0,"깔끔하고 세련된 실내에 친절한 직원들이 기분이 좋네요. 스시집이니 맛이 중요한데 대전, 세종,  천안에서 제가 먹어 본 곳 중에 최고입니다.",1
5.0,,1
4.0,한마음은 어딜가나 기본은 하는 느낌,1
5.0,고기도 맛있고 친절하고 요즘 시기에 부족한 반찬도 알아서 가득 리필해주심... 계속 갈거예요,1
1.0,동네라 간간히 가지만 다신 안가요. 여사장님 같은네 늘 직원들 다그치고 직원들도 불친절하며 맛에 비해 비싸고 별로 입니다.,0
5.0,,1
5.0,,1
4.0,먹물치즈베이컨 뉴욕치즈타르트 레드벨벳 너무 맛.있.어. 근데 너무비싸,1
5.0,,1
5.0,,1
4.0,가격이 아쉬웠지만 한동안 너무 잘먹었다,1
1.0,에잇 맛있다고 그래서 일부러 찾아갔는데 그 정돈 결코 아님.. 밥보다 비싼 빵임. 아마 아래 분 말처럼 케이크를 먹었어야했나보다,0
4.0,good,1
4.0,"여긴 케이크가 맛있어요!처음에 케이크로 접하고 정말 맛있어서 다른 빵들도 먹어봤는데, 다른 빵들은 제 입맛엔 보통인거 같아요.직원분들 친절하고, 적립도 되서 괜찮아요.기념일날 케익사러가기 좋은 곳입니다ㅎㅎ",1
1.0,직원 때문에 너무 기분 상했어요. 그냥 동네 빵집이라는 느낌이 그런 사소한 부분에서 나더라고요. 갑자기 빵이 먹고 싶어 집 앞에 갔는데 역시 멀더라도 늘 가던 곳이 정답인 듯!!,0
1.0,역시 프렌차이즈가 맛있네요 맛보다는 직원 친절에 신경쓰시는게 좋을거 같구요^^,0
5.0,집 근처에 있는 빵집인데..알고보니 제과제빵기능장집 킹정ㅜㅜ 까눌레랑 뉴욕치즈타르트는 정말 추천!깔끔하고 선물하기 좋은 제품들도 많이 있음 굿!,1
3.0,솔직히맛없는건아님 ㄱㅊ긴한대 솔직히 빠리바게트나 이런 대보다 확실히맛있냐? 그건아님. 근대 가격이 굉장히쎈편임. 몇개빵담으면 몇만원우습게나옴,0
5.0,"다른빵은 그냥그런데 끼리바나나랑 시오빵 그리고 바질토마토 정말 맛있어요 박수치면서 먹었어요. 여기 소금빵먹은후로 다른집 소금빵이 성에 안차네요,,,모카빵은 모카번느낌보단 모카빵속에 고구마무스?밤?이 그득그득근데너무비싸요 엉엉엉",1
5.0,까눌레로 유명하다고 해서 몇개 사와서 먹어봤는데 맛있음! 골라 담고 싶은 빵이 많았던 빵집,1
5.0,"요즘 자주가는 빵집~속에 부담도 없고 맛있습니다매장테이블이 몇개 안되는거 같은데2시간이상씩 사용한다는건 전 이해가 안가네요이용하시는 다른분들을 위해 배려해주세요.만약에 본인,가족이나 지인이 운영하시는곳이면별 하나씩주면서 저런식으로 말씀하실지?",1
1.0,빵많이 사고 앉아도 2시간 이상있으면 나가라고합니다(저희보고 여긴 카페가 아니라고 하네요) 모임은 다른곳으로 가시는것 추천드려요,0
2.0,빵값 올려도 너무 많이 올림. 너무 비싸짐,0
2.0,블루베리잼파이는 거의 프랜차이즈 베이커리 수준의 가성비를 보여주고(가격보고 잼 왕창 들어있을줄 알았는데.. 밀가루 8 잼 2)마들렌이랑 녹차쿠키는 왜이렇게 기름맛이 나나요..? 왜 유명한지 모르겠고 다신 안갈듯,0
5.0,당근케이크,1
3.0,친절하시고 빵도 맛있지만 좋은밀가루와 재료들을 쓰셨으면 하는 아쉬움이 있어요. 미국.캐나다 밀가루는 브롬이 함유돼 있어서 건강을 해치니까요,0
4.0,,1
4.0,좋은빵 만들어주세요알바친절은 케바케,1
3.0,맛있는데 좀 비싸,0
4.0,비싸지만 빵은 부드럽고 맛나네요,1
3.0,빵이랑 커피가격 착한거같아요근데 로스팅이 좀 과하게됐나요.... 탄맛이 조금나네요ㅠ,0
5.0,맛있고 선물하기 좋은 빵 많아요.다만 치즈타르트 취향X(느끼함),1
4.0,개인적으로 끼리바나나보단 치즈타르트가 더더더더더더더 맛있었어요~~,1
5.0,진짜맛있어요... 아무거나 먹어도 다 맛있어요,1
5.0,,1
5.0,솔찌키 성×당보다 오조오억배 더 맛있음... 곧 대전 뜨는데 아쉽ㅠㅜ,1
2.0,빵값이 너무 비싸요,0
5.0,너무 좋다고 밖에 할 수 없는. 한국 식재료를 프랑스식 빵에 잘 녹여서 만든 빵~!,1
4.0,,1
2.0,캐딜락에서 내리다가 빼놓은 부품에 무릎 찔려서 피 찔끔 났어요. 취지는 좋은데 그만큼 관리가 따라주지 못하는것 같아 아쉽네요.,0
1.0,,0
5.0,,1
5.0,이색카페 애견동반카페 크로와상와플 은강추♡♡,1
3.0,인테리어가 모던함과 싼티를 동시에 오가는.....,0
4.0,사장님 소유 차라 뭐 딱히 상관은 없어보이지만페라리 실내 카본이 햇볕에 녹아가는걸 보고 경악을 했었다..주기적인 관리를 하셨으면 더 좋을듯 ㅠ,1
5.0,재밌어요!,1
5.0,"와사비 버거, 레몬차 주문했습니다햄버거 뒤집어지게 맛있어요 와사비가 버거의 느끼함을 잡아주면서 매콤하니 달달했어요. 황당했던건 버거는 있는데 감자튀김과 콜라가없어요. 메뉴만들어주시는게 좋을것같습니다. 각종 슈퍼카도 볼수있고 너무 멋진공간 입니다",1
5.0,"강아지 동반 가능하다해서 방문했어요~ 직원분 정말 친절하시구 매장 분위기 넘 좋았어요~ 커피 5000원, 고기야채와사비버거 9000원이었는데, 커피 맛나고 버거 패티 두껍하니 맛있었어요~",1
5.0,카레이지 히피스 수제 햄버거 맛집입니다 음료도 맛있고요 수퍼카나 클래식카도 타볼수 있는 국내 유일 까페 카레이지 히피스 정말로 좋습니다 차쟁이들  천국입니다,1
5.0,젭알 사장님 노키즈존 하세요.♪♪~들 애들 컨트롤도 못해서 차량 파손 나는걸 왜 참으시는지….다 손해 배상 청구해서 인실 ㅈ 하시길.,1
5.0,A very interesting cafe with tasty meal and good coffee,1
5.0,바훔쿠엔 맛있습니다  (단거 좋아하는 사람들은)  자동차가 메인 ㅎㅎ,1
1.0,페티가 떡갈비 페티 딴데거 빵만 엎어서줌. 먹다가 짜서 버릴뻔함.,0
5.0,잘 먹고 왔어요.네명중 세명이 설사중...나는 괜찮아요.,1
5.0,맛있게 먹었어요 감사합니다,1
3.0,훠궈가 좀 아쉬운...,0
3.0,실패는 없는 집. 큰 인상도 없음,0
5.0,,1
1.0,맛은 쏘쏘해요. 돈까스 우동 먹었는데 돈까스로만 쏘쏘.. 그런데 굳이 댓글 남기는 이유는 식탁이랑 수저 젓가락이 더러웠어요.. 특히 식탁. 닦이지 않은게 눈에 보일정도 였어요. 직원한테 더 닦아달라고 말씀드렸더니 정말 앉은 사람들 딱 앞민 닦아주고 갔어요. 인상적이였어요.,0
4.0,,1
5.0,위치 이전하고나서 식사하기 더 좋아짐.테이블마다 있는 키오스크 통해서 주문해야돼서 어르신들은 주문하기 어려울수도 있음테이블간 공간 넓고 유아용의자랑 이유식 데우라고 전자레인지도 따로 있어서 어린 자녀 있는분들도 식사하기 좋음,1
4.0,"밀면, 돈까스, 우동 등 종류별로 먹어봤는데 여긴 돈까스 맛집입니다.밑간이 잘 된 고기에 각종 토핑과 어울리는 소스 가 좋습니다. 돈까스가 2덩이 나오는것와 1덩이나오게 선택할 수 있는데 2덩이는 양이 꽤 많습니다.우동은 토핑이 풍부해서 좋았습니다. 국물은 일식쯔유보단 멸치육수에 가까운 느낌? 푸짐한 잔치국수의 우동버전이라고 보시면 되겠습니다.밀면은 쫄깃합니다. 단맛을 잘 사용했습니다. 먹고나서 드는 느낌이 평냉을 먹었을때와 비슷합니다.제 취향으론 돈까스>우동>>밀면이네요.아 그리고 반찬으로 나오는 김치가 여느 일반 식당에서 볼수있는 중국산배추김치라는게 참 아쉽습니다. 다들 먹어본적 있을 그 김치입니다.",1
5.0,후회없는 보장된 맛. 밀면에 파돈까스 조합 강추!,1
5.0,"가족들과 방문하기 무난하게 좋은 느낌메뉴도 다양하고, 홈플 갔다가 먹으면 딱이다",1
3.0,"로봇이 주문 음식 나르고, 테이블에서 직접 주문하고, 계산을 하는 등 첨단시스템을 도입했지만, 식당은 역시 맛이 평가기준이겠지요. 밀면과 파돈까스를 먹었는데, 깊은 맛은 별로고, 가볍게 먹기엔 무난한 것 같습니다. 마트에서 밀키트 사서 데워먹는 느낌 같습니다. 또 식당이 소란스럽습니다. 그러다보니 손님들도 있는 목청껏 얘기하고. 악순환의 연속이랄까?",0
5.0,,1
1.0,역시 본점은 달라도 다릅니다..식사 중에 토핑 서비스로 주십니다!!!먼지토핑이요 먼지토핑 좋아하시는 분 오세요.그리고 식사 중에 쇼 관람 가능합니다무슨쇼냐구요? 물걸레청소기 스포츠댄스쇼입니다밥상 근처까지 물걸레 청소기가 돌아댕겨요아무리 손놈이어도 그렇지 손놈 밥먹는 중에 청소하는 매너는 조선말기 양반집 사노비한테도 안그러는데 ㅠㅠ 개족보 말똥이 취급당해서 서럽습니다대대손손 번창하시길 바랍니다 대! 손! 관!,0
3.0,,0
5.0,"가게가 좀 소란스러워서 가볍게 돈까스 먹으러 가기 좋아요.파 돈까스, 김치돈까스 추천드리고 다른 돈까스나 밀면도  맛있었어요.",1
2.0,장소를 이동했군요ㅡ음악소리가 너무 큼니다. 줄여주시면 어떨까요??개인 앞치마는 일회용으로 하면 좋겠네요...,0
2.0,"맛이없덩 ,,,,",0
4.0,,1
5.0,여기 돈가스 엄청맛있어요..육질도 아주 부드럽고 냉동이 아닌듯합니다.. 개인적으로 파돈가스가 맛있네요.. 그 외 서비스 상당히 좋아보입니다^^,1
5.0,리뷰 잘 안남기는데 여기진짜 돈까스 맛집이에요 파돈까스에 파가 엄청많이나와서 놀람 밀면도 자극적이지않고 맛있었어요 돈까스랑 밀면 생각날때 자주 갈것 같아요,1
3.0,뭘시켜도 괜찮게 먹을 수 있음,0
4.0,"전 메뉴 평타 이상, 주차 편함, 매장 넓고 쾌적(이전한 곳)",1
3.0,대전 패치된 밀면인건지 좀 슴슴해요 식초랑 겨자가 있었으면 좋겠어요! 돈가스는 왕맛있어요,0
5.0,시킨음식 다 맛있었어요.  특히 고구마돈까스 👍 입짧은 우리 딸이 한입먹고 띠용~ 하는 표정 오랜만에 봤어요. 다음엔 다른 돈까스도 시켜봐야겠어요. 주차는 조금 힘들어요,1
4.0,"여름에 대전에 방문하게 되면 꼭 들러서 먹고싶은 밀면!맛-다시 먹고 싶은 맛, 탱탱한 면발의 식감이...지인에게 추천해주고 싶을 정도의 맛!결론, 대전 출장가면 꼭 한 번은 먹는다!",1
4.0,,1
3.0,지극히 평범한 돈까스 왜 잘되는지 모르겠음밀면은 그냥저냥,0
1.0,더워서 밀면 먹으러 옴. 이사도 실내인테리어는 했는데 맛은 없네요. 로봇서빙하는데 주문누락했는지 늦게온 사람이 먼저받음. 다시는 안옴,0
5.0,,1
4.0,밀면보단 돈까스파돈까스는 참 맛있다 양도 많은편,1
4.0,가성비 좋은 집. 밀면이 여름되면 생각나는 곳. 돈까스는 치즈로 꼭 드세요! **주차가 많이 어려워서 별점 하나 뺏습니다. 사람이 많이 웨이팅 하지만 회전률이 그래도 빠른 편입니다.,1
5.0,,1
3.0,양 많아요마지막은 물려요조금 비싸요하지만 좋아요,0
4.0,,1
3.0,양이 푸짐해서 배고플때 가면 좋아요~배달이 많아서인지  음식나오는 순서가 뒤죽박죽인거같아요.재방문의사있어요.최근재방문했는데 동일한메뉴시켰는데 양이 줄은느낌,0
5.0,,1
5.0,,1
4.0,가게 고유의 특색과 수준 이상의 맛과 퀄리티를 일정하게 유지한다는 점에서 높은 점수를. 타지에서 찾아와서 먹을 정도의 놀라움은 아니었던 것 같지만? 대전 살면서 존내 맛있게 먹고 있습니다.,1
4.0,항상 사람 많고 푸짐한 양을 자랑하는 집. 다만 단거 안좋아하는 제 입맛엔 쬐끔 달아요~ 같이 간 일행들은 아주 맛있게 먹었어요,1
5.0,맛있군요,1
4.0,파돈까스제육돈까스맛은있는데 먹다보면 좀 물리드라구영친절하셨슴다~~,1
5.0,"가격은 비싸지만 여성1명이 먹기 넘칠 정도로 양 많고 맛있고... 저렴한 메뉴가 훨씬 더, 더, 더 맛있음.. 비싼 돈까스는 소스가 더 맛없으니 꼭 가장 싼 돈까스로 시키라는...",1
4.0,차돌우동 맛있음돈까스는 양이 많고 가성비가 좋음밀면은 별로,1
3.0,파돈가스 너무 달아요....,0
4.0,"양은 많은데 맛,금액까지 고려하면 가성비가 좋은건 아닌듯그래도 대체적으로 깔끔하고 가족끼리오기 좋은 메뉴예요주차는 힘듬..",1
3.0,유명한거에 비해서는 별로,0
4.0,"일단 맛있고 음식이 푸짐해서 배불리 먹기 좋아요. 메뉴 세개 시켰는데 하나가 좀 늦게 나왔고, 매장이 더웠어요",1
3.0,"맛있긴 했는데 나무젓가락과 흠집이 많은 숟가락 천장에 거미줄, 컵에 이물질이 묻어 있는 등... 위생이 아쉽네요",0
4.0,,1
2.0,"[가심비 2/5 , 맛 2/5]평범한 밀면",0
5.0,처음 먹었는데 맛있었어요 따뜻한 생돈까스 위에 파가 올려져 있으니까 온기도 보존되고 느끼하지도 않고 바삭바삭한 게 만족합니다. 밀면도 같이 먹기 좋고요.,1
3.0,그냥 먹을만함 가성비는 구리고 맛은 그냥 아는 그맛특색은 전혀없음,0
5.0,맛있어요!!,1
5.0,"배달까지 10번이상 먹었으니 평점 남김. 시원한거 먹고싶을땐 여기 밀면 먹게됨. 체인이고 엄청난 맛집는 아니더라도 뒷맛이 깔끔해서 질리지 않는 듯. 밀면육수와 돈까스소스, 심지어 양배추 소스까지 단맛이 강하긴한데 과일이나 채소에서 우린 것 같은 단맛이라 거부감이 적음. 돈까스도 돼지냄새 안나고 배달시켜도 맛있다. 다만 밀면에 올리는 고기가 퍽퍽하고 돼지냄새가 심해서 영양균형을 위해서라면 그거 말고 달걀이나 하나 다 넣는게 나을 듯 하다.",1
5.0,파돈까스가 유독 맛있었어요!!!!!!,1
2.0,점점 밀면이 맛이 없어지네요,0
1.0,홀써빙이 너무 불친절했습니다. 이것 밖에 기억이  남지 않네요,0
3.0,맛있었지만 너무 달아서 끝에가서는 물리네요밀면이나 돈까스 중 하나만 달았다면 덜 질렸을 듯돈까스에서는 갈은 고기냄새가 살짝 나는데 파랑 밀면이 훌륭히 가려줌... 궁합굿,0
1.0,,0
5.0,가격 저렴하고 양 많고~ 좋아요.,1
1.0,3시 10분에 갔는데 아줌마가 다짜고짜 4시까지는 식사끝내고 무조건 나가야돼요가 첫마디네. 언제부터 이렇게 종업원이 싸가지없이 손님을 내쫓았지?  처음 생길때부터 다녔는데 이런경우는 또 처음이네. 오너리스크만 조심할게 아니다.,0
3.0,돈까스가 예전이랑 비교해서 맛이 좀 변한거 같네요.. 이제는 그냥 그런 식당이 된듯,0
5.0,맛잇어요,1
3.0,밀면육수가 물에 고추장푼맛돈까스는갠춘,0
2.0,맛은 있어요. 회사분들이 좋아해서 자주 가요.근데 사실 전 가기싫은게저만 서빙하고 행주만졌던 손으로돈까스 위에 파같은 고명 뿌리거나 하는거.. 비위생적으로 느끼는 건지...그냥 모든 음식이 깨끗하지 않다는건 아는데굳이 선택권이 있다면 추천하고싶지않음,0
5.0,,1
5.0,,1
2.0,,0
4.0,대파 돈까스 맛집 ^_^,1
4.0,비돈 맛있어요,1
5.0,개인적으로 지점마다 조금씩 맛차이가있다. 하지만 본점은 언제나맛있는집 특히 파돈까스와 비빔밀면은 세트메뉴로 정하고 메뉴판에 등극시켜야 할것이오.,1
3.0,밀면은 그냥 그런데 고구마 돈까스는 맛있어요~!!,0
5.0,"파돈까스&밀면 조합으로 한달에 한번씩은 먹고있어요.솔직히 밀면이아니라 시원한막국수이긴한데, 감칠맛이 정말 좋네요!",1
5.0,지난번갔을땐 부산밀면과 육수가조금달라서 그저그렇게 먹고왔었음.근데 이번에다시먹어보니 생각보다 꽤 육수가 훌륭했음.셀프 온육수와 궁합도 좋았고 재방문의사 있음.만두도 굳,1
1.0,부산사람들은 안가시는게 좋아요. 부산 밀면아니에요,0
4.0,또먹고싶네요참깨를 조금만 넣으면 더좋을듯합니다.,1
4.0,떡갈비가 일품이다. 육회비빔밥 매번 맛있게 먹었음,1
5.0,넘 마싯어요~~!~!!  육회비빔밥ㅇㅣ너무 소중합니다육비밥시키면 청국장이랑 떡갈비도 주심,1
5.0,육회비빔밥에 떡갈비까지 서비스로 주는데 너무 맛있어요! 가성비도 굿!,1
5.0,자극적이지 않아서 좋네요,1
5.0,육회비빔밥 밋있어요!!,1
5.0,,1
5.0,그냥 모든 메뉴가 굿...청국장 주로 먹긴함,1
3.0,토요일 휴무 표시좀 해주세요.. 헛걸음 안하게,0
1.0,장염 걸렸습니다 ...육회비빔밥 드시지 마세요,0
5.0,자주가는집이에요 육회비빔밥이 고추장베이스가 아니라서 깔끔하고 좋아요 특히 청국장이 넘맛있어요,1
5.0,,1
5.0,청국장 떡갈비 육회비빔밥이 9500원.탄단지 완벽.다만 육회가 좀 질김.가성비 굳.밀면집이지만 사람들 육비만 먹음.,1
5.0,,1
3.0,"긍정적인 리뷰도 많고 평점도 높아서 방문글쎄...맛은 꼭 다시오고싶을 만큼은 아니고밀면과 같이 나오는 떡갈비는 겉이 많이 탔던데 양도 적고...물면, 비빔면, 코다리비빔면 세가지 모두 맛은 평타납작만두 시켰는데 안나와서 그냥 나옴ㅎ밀면 좋아하시면 한번쯤 가보는것도 나쁘진 않지만 꼭 다시 가고싶을 만큼은 아님",0
5.0,육회비빔밥 맛있어요 육회도 많은 편이었고 떡갈비랑 청국장도 주셨는데 청국장 냄새 안나고 칼칼하니 맛있었어요. 굿. 사장님도 친절하십니다,1
5.0,,1
1.0,진짜 맛없어요... 밀면 전문점이래서 물밀면 7천원짜리랑 만원짜리 육회 시켰습니다. 물밀면은 진짜 맛이 없어서 한입 먹고 못먹었고요.. 육회는 간이 너무 세요. 육회 밑에 깔린 오이에서 물이 너무 많이 나와서 먹기 좀 그랬어요. 배 엄청 고플 때 기대하면서 방문했는데 많이 실망입니다. 속상해서 울면서 나왔어요.,0
4.0,여러메뉴를먹어봤는대 육회비빔냉면의 맛은 가히 미쳤다고볼수있다. 면은미친듯이탱탱하고 적당하게 매우며 찰진쏘스 그리고 덤으로나오는 떡갈비에 육회까지 정말 맛있다.,1
5.0,짱맛있어요,1
5.0,여기 게장정식도 진짜 가성비도 좋고 맛있어요!! 가게도 깔끔하구요ㅎㅎ,1
5.0,맛납니다.,1
5.0,,1
4.0,,1
5.0,가게 내부가 생각보다 크고 맛도 정말 좋았음,1
5.0,밀면 맛있네요물병 깨끗한거 너무 맘에 들고,1
3.0,,0
5.0,9천원에 육회비빔밥 떡갈비 청국장 모두 먹을 수 있어요 완전 추천,1
3.0,육회비빔밥 조금 느끼하네요..,0
5.0,여기 육회비빔밥 진짜진짜 맛있어요 꼭 먹어보세요 ...밀면말고 육회비빔밥,1
3.0,사실 청국장 맛집이 아닐까?,0
5.0,육회비빔밥 존맛ㅠ,1
5.0,육회비빔면 맛있었어용 양념이 양념치킨맛 같아용..저한테는 조금 많이 맵네여,1
1.0,,0
4.0,물밀면비빔밀면납작만두만두국,1
3.0,,0
5.0,,1
4.0,리코타 치즈 샐러드 진짜 맛있고 양 많고 알차요샐러드랑 맥주먹기 좋음스테이크도 맛있어요진짜 맛 괜찮은데 푸른 조명 때문에 사진은 맛있게 잘 안나옵니다ㅠㅠ,1
1.0,,0
